"KdBarang","NmBarang","Bulan","Tahun","TotalTerjual"
"9,00E+12",TORA BIKA CREAMY LATTE,4,2024,8
"9,00E+12",VEGETABLE CRACKERS 180 GRAM,5,2024,17
"9,00E+12",TOASTY CHEESE 180G,5,2024,8
"9,00E+12",YOU C1000 LEMON,5,2024,39
"9,00E+12",TOASTY CHEESE 80GRAM,5,2024,9
"9,00E+12",YOYIC ORIGINAL,5,2024,97
"9,00E+12",TOLAK ANGIN SC,5,2024,30
"9,00E+12",TOP KOPI GULA,5,2024,46
"9,00E+12",TOLAK LINU HERBAL,5,2024,11
"9,00E+12",YOYIC JERUK,5,2024,23
"9,00E+12",YOU C1000 ORANGE,5,2024,10
"9,00E+12",TOP GULA AREN 22 G,5,2024,108
"9,00E+12",TOP KOPI CAPUCINO,5,2024,56
"9,00E+12",TOP KOPI MOCCA,5,2024,80
"9,00E+12",YOYIC BLUBERI,5,2024,15
"9,00E+12",TOP GULA AREN 3 IN 1C,5,2024,62
"9,00E+12",TEH JAVANA MELATI 350,5,2024,905
"9,00E+12",SUPER BUBUR KUAH SOTO,5,2024,34
"9,00E+12",ZINC SHP SAC SOFT CARE,5,2024,36
"9,00E+12",SUPERSTAR SNAP,5,2024,20
"9,00E+12",SYSTEMA 105 SENSITIVE WHITE,5,2024,5
"9,00E+12",ZINC SHP SAC 12X12ML HAIR FALL 21,5,2024,12
"9,00E+12",TARO 10 POTATO BBQ,5,2024,9
"9,00E+12",ZINC SHAMPOO LEMON MINT,5,2024,16
"9,00E+12",TARO 10 SEAWEED,5,2024,10
"9,00E+12",TARO NET 3D POTATO CHICKEN,5,2024,10
"9,00E+12",TARO TORNADO CHEESE 20G,5,2024,4
"9,00E+12",ZINC SHAMPHOO GREEN TEA MINT,5,2024,29
"9,00E+12",TEBS SPARKLING MIX 330 ML,5,2024,24
"9,00E+12",ZINC HUAB RAMBUT RONTOK 170ML,5,2024,2
"9,00E+12",ZINC HIJAB ACTIVE HENNA 170ML,5,2024,1
"9,00E+12",TEBS SPARKLING MIX FRUIT 300,5,2024,24
"9,00E+12",ZACT PG STAIN FIGHTER,5,2024,11
"9,00E+12",TEH KOTAK 200 MELATI,5,2024,73
"9,00E+12",ZINC BLACK SHINE SACHET,5,2024,44
"9,00E+12",TEH KOTAK APEL 100,5,2024,72
"9,00E+12",TEH KOTAK BLACKCURRANT 100ML,5,2024,24
"9,00E+12",ZINC BLACK SHINE 170 ML,5,2024,2
"9,00E+12",TEH KOTAK LEMON 100 ML,5,2024,48
"9,00E+12",ZINC ANTI DANDRUFF CL ACTIVE,5,2024,2
"9,00E+12",TEH PUCUK 1500ML,5,2024,120
"9,00E+12",TEH PUCUK HARUM 350ML,5,2024,1361
"9,00E+12",TEHBOTOL SOSRO ORIGINAL 350 ML,5,2024,48
"9,00E+12",ZINC 170ML SOFT SHINE,5,2024,6
"9,00E+12",TEMPAT SABUN NAGATA,5,2024,1
"9,00E+12",TIC TAC 100 ASIN,5,2024,9
"9,00E+12",ZINC 170ML CLEAN,5,2024,5
"9,00E+12",TIC TAC 100 SAPI PANGGANG,5,2024,4
"9,00E+12",TUANG TUANG KREMES CABE NYANTAI 5G,5,2024,14
"9,00E+12",ULTRA SARI KACANG IJO 250L,5,2024,48
"9,00E+12",ULTRA MILK TARO 200 ML,5,2024,48
"9,00E+12",TORA CAFE CARAMEL LATTE 19 G,5,2024,32
"9,00E+12",TORA CAFE CO,5,2024,12
"9,00E+12",TORA CAFE ICED CAPPUCCINO,5,2024,71
"9,00E+12",ULTRA MILK STROWBERI 250L,5,2024,48
"9,00E+12",WIPOL REFILL CEMARA 240 ML,5,2024,2
"9,00E+12",TORA CAFE ICED MILKY LATTE,5,2024,48
"9,00E+12",TORABIKA DUO,5,2024,48
"9,00E+12","WINGS BIRU 4,85KG",5,2024,3
"9,00E+12",TORABIKA JAHE SUSU 2,5,2024,20
"9,00E+12",ULTRA MILK COKLAT 250L,5,2024,59
"9,00E+12",TOP KOPI SUSU KENTAL MANIS,5,2024,64
"9,00E+12",ULTRA MILK 250ML MOCA,5,2024,24
"9,00E+12",WAFER VANILLA + SUSU,5,2024,6
"9,00E+12",TUANG TUANG NYINYIR NETIJEN 5G,5,2024,60
"9,00E+12",TUANG TUANG PEDES NYELEKIT 5G,5,2024,102
"9,00E+12",WAFER STRAWBERRY 280 G,5,2024,11
"9,00E+12",ULTRA MILK 1000 FUUL CREAM,5,2024,19
"9,00E+12",ULTRA MILK 250ML FUUL CREAM,5,2024,106
"9,00E+12",WAFER COKLAT 280 G,5,2024,35
"9,00E+12",WAFER PANDAN 280 G,5,2024,5
"9,00E+12",ULTRA MILK 200 STRAW,5,2024,10
"9,00E+12",ULTRA MILK 200ML MOCHA,5,2024,48
"9,00E+12",ULTRAFLU,5,2024,1
"9,00E+12",TOP WHITE KOPI SCT,5,2024,74
"9,00E+12",TOP KOPI SUSU SCT,5,2024,89
"9,00E+12",TORA BIKA CREAMY LATTE,5,2024,13
"9,00E+12",TORA BIKA MOKA 2,5,2024,48
"9,00E+12",TORA BIKA CAPPUCCINO 2,5,2024,30
"9,00E+12",TORA BIKA SUSU,5,2024,20
"9,00E+12",TORA CAFE CAPPUCCINO 23 G,5,2024,14
"9,00E+12",ULTRAFLU EXTRA,5,2024,17
"9,00E+12",SUPER BUBUR ABON SAPI,5,2024,53
"9,00E+12",SUKSES ISI 2 AYAM KECAP,5,2024,267
"9,00E+12",ROSE CRAM 180 GRAM,5,2024,4
"9,00E+12",SUPER BUBUR KUAH KARI,5,2024,44
"9,00E+12",SUNLIGHT 85+26ML,5,2024,20
"9,00E+12",SUKSES ISI 2 RASA RENDANG,5,2024,191
"9,00E+12",SUKSES RASA SOTO MIE,5,2024,161
"9,00E+12",SO KLIN PEMUTIH 250 MLAVENDER,5,2024,2
"9,00E+12",SUPER BUBUR AYAM,5,2024,19
"9,00E+12",SUPER BUBUR  AYAM,5,2024,1
"9,00E+12",JELLYGUM STW,5,2024,59
"9,00E+12",KRISBEE JAGUNG BAKAR MENTEGA,5,2024,37
"9,00E+12",ROSE CHOCOLATE 280G,5,2024,10
"9,00E+12",SUNLIGHT KRIM 270 G,5,2024,1
"9,00E+12",JELLYGUM LYCHEE,5,2024,50
"9,00E+12",ROSE CREAM STROWBERI 280G,5,2024,6
"9,00E+12",SUKSES RASA KARI AYAM,5,2024,72
"9,00E+12",MIE SEDAAP CUP GORENG,5,2024,41
"9,00E+12",ROMA SUPERSTAR,5,2024,13
"9,00E+12",SOKLIN LIQ 250ML,5,2024,4
"9,00E+12",SHP ZING CLEEN & ACTIVE,5,2024,12
"9,00E+12",shampoo lifebuoy anti dandrff,5,2024,3
"9,00E+12",SG PEPSODEN TRIPLE CLEAN,5,2024,40
"9,00E+12",SG PEPSDNT DOUBLE CARE SOFT,5,2024,12
"9,00E+12",SG PEPS DOUBLE CARE SOFT,5,2024,24
"9,00E+12",SOKLIN FRES PROTECTION 275 G,5,2024,22
"9,00E+12",SOKLIN LAVENDER 275 G,5,2024,40
"9,00E+12",KECAP BANGO REFF 20 ML,5,2024,116
"9,00E+12",SOKLIN LIQ 250 ML VIOLET,5,2024,5
"9,00E+12",SG CIPTADEN CRYSTAL SOFT,5,2024,30
"9,00E+12",SIDO MUNCUL SUSU JAHE,5,2024,40
"9,00E+12",KONIDIN,5,2024,2
"9,00E+12",SG CIPT FLEXI GRIP SOFT,5,2024,2
"9,00E+12",KAPSIDA KEMBANG BULAN,5,2024,4
"9,00E+12",SG CIPT CRYSTAL MEDIUM,5,2024,38
"9,00E+12",SOKLIN LIQ ANTI BACTERI 750ML,5,2024,16
"9,00E+12",SOKLIN LIQ R 250ML,5,2024,6
"9,00E+12",SOKLIN PINK 14ML,5,2024,9
"9,00E+12",SOKLIN PWG PINK 800ML,5,2024,1
"9,00E+12",SOKLIN PWG VIOLET 800ML,5,2024,1
"9,00E+12",KOPI JAHE SIDOMUNCUL,5,2024,25
"9,00E+12",SO KLIN LANTAI ROSE R345 ML,5,2024,4
"9,00E+12",KELAPA MUDA 250G,5,2024,6
"9,00E+12",SO KLIN PEMUTIH 250 LEMON,5,2024,1
"9,00E+12",SO KLIN PWG HIJAB GREEN 800ML,5,2024,1
"9,00E+12",KELAPA CREAM ROMA 40 G,5,2024,49
"9,00E+12",KIS MINT APPLEPEACH,5,2024,7
"9,00E+12",SO KLIN LIQUID 230 ML,5,2024,7
"9,00E+12",SO KLIN SMART SOFF 800GR,5,2024,2
"9,00E+12",SO KLIN SOFT FRESH 275G,5,2024,28
"9,00E+12",SO KLIN SOFT RED 275G,5,2024,47
"9,00E+12",SO KLIN SOFTERGENT KORAN CAMEL,5,2024,31
"9,00E+12",SEDAAP SOTO MADURA,5,2024,79
"9,00E+12",KIS MINT BARLEY,5,2024,6
"9,00E+12",SO KLIN SOFTERGENT RP 275 G,5,2024,45
"9,00E+12",SO KLIN LANTAI FRUITY APPLE 345ML,5,2024,1
"9,00E+12",KIS MINT CHERRY,5,2024,7
"9,00E+12",SO KLIN LANTAI FLORAL R400 ML,5,2024,1
"9,00E+12",SOKLIN 425G MERAH,5,2024,24
"9,00E+12",KECAP SEDAAP BTL 135ML,5,2024,2
"9,00E+12",SO KLIN CHEERFUL RED SCT,5,2024,37
"9,00E+12",KIS MINT GRAPE,5,2024,6
"9,00E+12",SKINCR EMR LOVELY NATURAL GREEN TEA,5,2024,1
"9,00E+12",SABUN NUFO PINK,5,2024,21
"9,00E+12",SOYJOY DANISH CHEESE,5,2024,14
"9,00E+12",SOYJOY LEKKER & NUTS,5,2024,2
"9,00E+12",SOYJOY MOCHACHOCO CASHEW,5,2024,1
"9,00E+12",SABUN NUVO GREEN,5,2024,20
"9,00E+12",SOYJOY RAISIN ALMOND,5,2024,3
"9,00E+12",SOYJOY STRAWBERRY,5,2024,15
"9,00E+12",SOYJOY TROPICAL CRANBERRIES,5,2024,12
"9,00E+12",KOPIKO CAPPUCCINO 175G,5,2024,1
"9,00E+12",SABUN NUVO BLUE,5,2024,6
"9,00E+12",K NATURAL ALOE 85G,5,2024,6
"9,00E+12",SOYJOY ALMOND&CHO,5,2024,16
"9,00E+12","RUMPUT LAUT PEDAS KOREA MAMA SUKA 4,5 G",5,2024,6
"9,00E+12",RUMPUT LAUT KOREAN BBQ,5,2024,15
"9,00E+12","RUMPUT LAUT KOREA MAMA SUKA 4,5 G",5,2024,17
"9,00E+12",ROYCO RASA SAPI,5,2024,1
"9,00E+12",ROYCO RASA AYAM KALDU 100G,5,2024,4
"9,00E+12",ROYCO RASA AYAM 8G,5,2024,21
"9,00E+12",SUKSES AYAM GEPREK ISI 2,5,2024,191
"9,00E+12",JEPIT BAJU NAGATA,5,2024,9
"9,00E+12",ROYCO AYAM 8G,5,2024,26
"9,00E+12",SUKSES AYAM KREMES,5,2024,208
"9,00E+12",SOKLIN SOFT MRH 14ML,5,2024,4
"9,00E+12",SEDAAP RAWIT BINGIT AYAM JERIT,5,2024,110
"9,00E+12",SOKLIN SMART 725G COLOR,5,2024,2
"9,00E+12",SOKLIN SMART WHITE 800,5,2024,4
"9,00E+12",KACANG CRACKERS B 150G,5,2024,13
"9,00E+12",SEDAAP CUP GORENG KOREA,5,2024,42
"9,00E+12",KOPI TOP MURNI 165,5,2024,9
"9,00E+12",SARI WANGI TB 25 ASLI,5,2024,13
"9,00E+12",SOKLIN SOFERGEN 265GR KOREAN C,5,2024,59
"9,00E+12",SOKLIN SOFT AB 14ML,5,2024,7
"9,00E+12",SOKLIN SOFT BLUE 14ML,5,2024,9
"9,00E+12",KRAFT CHEFFAR 165 G,5,2024,2
"9,00E+12",KOPI TORAJA 158GR,5,2024,2
"9,00E+12",K NATURAL WHITE SOAP SPARKLING,5,2024,7
"9,00E+12",SOKLIN SOFTERGEN PINK 520,5,2024,4
"9,00E+12",SOKLIN SOFTERGENT 50G BIRU,5,2024,36
"9,00E+12",KOPIKO 78 250 COFFE LATE,5,2024,84
"9,00E+12",SABUN NUVO RED,5,2024,17
"9,00E+12",K NATURAL COTTON 85G,5,2024,3
"9,00E+12",SABUN NUVO KUNING,5,2024,15
"9,00E+12",SOKLIN VIOLET 14ML,5,2024,4
"9,00E+12",SOYJOY 30 APPLE,5,2024,1
"9,00E+12",LIFBUOY SHAMPOO RAMBUT RONTOK 170 ML,5,2024,6
"9,00E+12",PILATTOS SAPI PANGGANG 20G,5,2024,63
"9,00E+12",MAYOR KOPI 135GR,5,2024,1
"9,00E+12",PIATTOS SAMBAL GEPREK,5,2024,23
"9,00E+12",MAYONNAISE PEDAS,5,2024,1
"9,00E+12",PIATTOS RUMPUT LAUT,5,2024,31
"9,00E+12",MODERN CTB 100 BABY,5,2024,5
"9,00E+12",PIATTOS KENTANG KEJU PEDAS,5,2024,17
"9,00E+12",PIATOS SAMBEL GEPREK 80G,5,2024,16
"9,00E+12",PIATOS SAMBAL MATAH 80G,5,2024,30
"9,00E+12",MOLTO AIO SAC PINK,5,2024,24
"9,00E+12",MAYONAIS 100G,5,2024,3
"9,00E+12",MOLTO AL IN 1 BLUE 10 ML,5,2024,20
"9,00E+12",PIATOS 85 SAPI PANGGANG,5,2024,57
"9,00E+12",MARJAN PISANG SUSU 460ML,5,2024,2
"9,00E+12",PIATOS 85 BBQ,5,2024,24
"9,00E+12",MIE GELAS AYAM BAWANG,5,2024,145
"9,00E+12",MARJAN MELON,5,2024,5
"9,00E+12",PIATOS 50 SAPI PANGGANG,5,2024,14
"9,00E+12",MARJAN COCOPANDAN,5,2024,4
"9,00E+12",PEPSODENT WITH 75,5,2024,52
"9,00E+12",MARINA RICH MOISTURI 100 ML,5,2024,6
"9,00E+12",PEPSODENT WITH 190,5,2024,23
"9,00E+12",MARINA HBL 100 SMOOTH&GLOW,5,2024,1
"9,00E+12",PEPSODENT WITH 120,5,2024,24
"9,00E+12",PEPSODENT SIKAT GG FAMILY EKO,5,2024,15
"9,00E+12",PEPSODENT SG BRILIAN SOFT,5,2024,17
"9,00E+12",LIFEBUOY BW REEF 250 YELLOW,5,2024,4
"9,00E+12",LIFEBUOY BW REFF 250 RED,5,2024,4
"9,00E+12",PEPSDENT PG 190 SIWAK HAB,5,2024,2
"9,00E+12",LIFEBUOY BW REFF 250 WHITE,5,2024,4
"9,00E+12",MAREI SUSU 100G,5,2024,14
"9,00E+12",LARUTAN KLNG MELON,5,2024,48
"9,00E+12",MIKAKO SPICY SMOKED BEEF,5,2024,311
"9,00E+12",MIKAKO STIK SPICY BALADO FLAVOUR,5,2024,179
"9,00E+12",POSH RED 150ML,5,2024,5
"9,00E+12",POSH GREEN 150 ML,5,2024,2
"9,00E+12",MILK CHOLATE 200ML,5,2024,8
"9,00E+12",POSH BROWN 150 ML,5,2024,7
"9,00E+12",MILK COOKIES 250G,5,2024,11
"9,00E+12",MIE GELAS SOSIS BBQ,5,2024,66
"9,00E+12",LARUTAN KLNG APEL,5,2024,46
"9,00E+12",LARUTAN KLNG JAMBU,5,2024,48
"9,00E+12",PONDS MEN POWER CLEAR R100 G,5,2024,2
"9,00E+12",LARUTAN KLNG JERUK,5,2024,24
"9,00E+12",MILK STROBERI DIAMOND,5,2024,8
"9,00E+12",MILK UHT FUUL CREAM 200ML,5,2024,8
"9,00E+12",PONDS MEN LIGHTING OIL R100 G,5,2024,2
"9,00E+12",PEANUT CREAM 280G,5,2024,15
"9,00E+12",MILKU COKELAT PREMIUM 200ML,5,2024,452
"9,00E+12",PONDS MEN FF OIL FIGHT,5,2024,2
"9,00E+12",LARUTAN KLNG STRAW,5,2024,24
"9,00E+12",MILKU STROBERI 200ML,5,2024,503
"9,00E+12",LARUTAN PENYEGAR 500,5,2024,36
"9,00E+12",MIE GELAS KARI AYAM 28G,5,2024,20
"9,00E+12",PONDS MEN ACE SOLUTION R100 G,5,2024,2
"9,00E+12",POCI TEH CELUP MELATI,5,2024,2
"9,00E+12",POCARI SWEAT KALENG 330 ML,5,2024,74
"9,00E+12",MIE GELAS BAKSO SAPI,5,2024,56
"9,00E+12",POCARI 500 ml,5,2024,106
"9,00E+12",POCARI 350 ML,5,2024,93
"9,00E+12",MODERN  CTB 100 DWASA,5,2024,3
"9,00E+12",PINEAPPLE CREAM 350g,5,2024,1
"9,00E+12",NUVO FAMILY RELAX&PROTECT,5,2024,6
"9,00E+12",LUX BW MAGICAL 85ML,5,2024,30
"9,00E+12",NUVO REFILL TOTAL PROTECT 250 ML,5,2024,4
"9,00E+12",LUX BW SOFT ROSE 250ML,5,2024,4
"9,00E+12",MAMA LEMON EXTRA CLEAN R120 ML,5,2024,5
"9,00E+12",NUVO REFILL NATURE PROTECT,5,2024,1
"9,00E+12",LUX PINK 90ML,5,2024,30
"9,00E+12",NUVO REFILL GOLD,5,2024,8
"9,00E+12",NIVEA MEM RD 50 COOL KICK,5,2024,1
"9,00E+12",NUVO REFILL CARE PROTECT,5,2024,4
"9,00E+12",LUX VELVET JASMINE REFILL 250 ML,5,2024,4
"9,00E+12",MAMA LEMON 680ML,5,2024,3
"9,00E+12",NUVO REEF 250 MILK MOISTURIZER,5,2024,4
"9,00E+12",NUVO R 250ML UNGU,5,2024,2
"9,00E+12",MADU TJ OBH 150G,5,2024,2
"9,00E+12",NUVO MILD CARE 60ML,5,2024,6
"9,00E+12",NUVO RELAX & PROTECT,5,2024,23
"9,00E+12",NUVO BW R450ML MERAH,5,2024,6
"9,00E+12",MAESTRO THOUSAND ISLAND SAC 180G,5,2024,1
"9,00E+12",NUVO BW R450ML KUNING,5,2024,2
"9,00E+12",NUVO BW R450 ML HIJAU,5,2024,6
"9,00E+12",MAMA LEME,5,2024,4
"9,00E+12",MALKIST CRACKERS 125 G,5,2024,9
"9,00E+12",NIVEA MEN WHITE OIL CONTROL,5,2024,1
"9,00E+12",NIVEA MEN WHITE OIL FOAM R100 ML,5,2024,1
"9,00E+12",NUVO BW R 450ML PUTIH,5,2024,6
"9,00E+12",MAMA 105ML CHARCOAL,5,2024,7
"9,00E+12",NUVO BW 450 TOSKA,5,2024,2
"9,00E+12",MAMA CHARCOAL 230ML,5,2024,3
"9,00E+12",NUVO BW 450 PINK,5,2024,10
"9,00E+12",NOMOS JUMBO PREMIUM 10 MJAM,5,2024,2
"9,00E+12",MAMA 680ML CHARCOAL,5,2024,2
"9,00E+12",LIFEBUOY SHAMPOO KUAT & BERKILAU 170 ML,5,2024,5
"9,00E+12",LIFEBUOY BW REFF 450 YELLOW,5,2024,4
"9,00E+12",LIFEBUOY COOLFRESH,5,2024,12
"9,00E+12",MANGKOK NAMIKO,5,2024,3
"9,00E+12",PAPAYA BRIGTENING SOAP 130,5,2024,1
"9,00E+12",PAPAYA BRIGTENING,5,2024,4
"9,00E+12",LIFEBUOY LEMON FRESH 90ML,5,2024,42
"9,00E+12",OSKADON,5,2024,12
"9,00E+12",LIFEBUOY MATCHA,5,2024,12
"9,00E+12",LIFEBUOY MILD CARE,5,2024,12
"9,00E+12",ORONAMIN C,5,2024,31
"9,00E+12",LIFEBUOY MILD CARE REFIL 450ML,5,2024,4
"9,00E+12",LIFEBUOY SABUN LEMON FRESH,5,2024,12
"9,00E+12",LIFEBUOY SABUN MERAH,5,2024,12
"9,00E+12",LIFEBUOY SHAMPOO ANTI KETOMBE 170 ML,5,2024,6
"9,00E+12",MAMASUKA MAYONAIS 100G,5,2024,1
"9,00E+12",POCARI SWEAT ION WATER,5,2024,71
"9,00E+12",MAMASUKA JAGUNG MANIS 4.5,5,2024,15
"9,00E+12",LIFEBUOY SHP 90 HAIRFALL,5,2024,4
"9,00E+12",MAMASUKA 4.5 TELUR ASIN,5,2024,19
"9,00E+12",MAMAGREEN TEA REFF 800,5,2024,1
"9,00E+12",LIFEBUOY STRONG & SHINY 70 ML,5,2024,6
"9,00E+12",MAMA LIME REFF 800,5,2024,2
"9,00E+12",LIFEBUOY TOTAL 10 REVIL 450 ML,5,2024,4
"9,00E+12",LIFEBUOY TOTAL10 90ML,5,2024,24
"9,00E+12",MAMA LIME 105ML,5,2024,2
"9,00E+12",LOVELY PINK EMERON,5,2024,1
"9,00E+12",LUX BW HIJAB SERIES ZAITUN MADU,5,2024,5
"9,00E+12",NUVO SAKINAH TOSKA 76G,5,2024,27
"9,00E+12",LUX BW MAGICAL 250ML,5,2024,4
"9,00E+12",MAMA LEMON REFF 800 JRK NPS,5,2024,1
"9,00E+12",MIE SEDAAP SELERO PADANG 88 G,5,2024,151
"9,00E+12",KUSUKA KARI AYAM 100,5,2024,38
"9,00E+12",MIE SEDAAP KARI SPESIAL 76 G,5,2024,86
"9,00E+12",ROASTED CHICKEN 180G,5,2024,21
"9,00E+12",KUSUKA KERIPIK TALAS PEDAS DAUN JERUK 68G,5,2024,8
"9,00E+12",MIE SEDAAP RASA SOTO,5,2024,88
"9,00E+12",MIE SEDAAP CUP AYAM NAMPOL,5,2024,35
"9,00E+12",MIE SEDAAP SELECTION KOREAN CHEESE BULDAK,5,2024,155
"9,00E+12",RINSO BUBUK RF 44 ML,5,2024,35
"9,00E+12",MIE SEDAAP SELECTION KOREAN SPICY KUAH77 G,5,2024,50
"9,00E+12",RINSO BUBUK ESSENCE 44 ML,5,2024,41
"9,00E+12",RINSO BUBUK CF 44 ML,5,2024,32
"9,00E+12",MIE SEDAAP BASO SPESIAL 77 G,5,2024,54
"9,00E+12",RINSO BUBK JP 44 ML,5,2024,36
"9,00E+12",ROASTED CORN 180G,5,2024,10
"9,00E+12",REXONA MEN RO ADVETURE 45ML,5,2024,3
"9,00E+12",MIE SEDAAP WHITE CURRY 81 G,5,2024,42
"9,00E+12",REXONA MEN RO 45ML SPORT DEFENSE,5,2024,3
"9,00E+12",MIE SEDAAP AYAM SPESIAL 69 G,5,2024,36
"9,00E+12",MIE SUKSESS IS 2 RASA AYAM BAWANG,5,2024,166
"9,00E+12",REXONA MEN RO 45ML ICE COOL,5,2024,3
"9,00E+12",REXONA MEN 45ML ULTRA RECHARCE,5,2024,3
"9,00E+12",MIKAKO AYAM BAWANG,5,2024,213
"9,00E+12",MIKAKO AYAM GEPREK,5,2024,210
"9,00E+12",REXONA 50ML POWDER DRY,5,2024,3
"9,00E+12",REXONA 50GR PASSION,5,2024,3
"9,00E+12",KUWACI REBO ORI 70GR,5,2024,3
"9,00E+12",REX DEO ADVANCED,5,2024,7
"9,00E+12",MIE SEDAAP GORENG KOREAN SPICY,5,2024,155
"9,00E+12",ROMA SLAI OLAI ROLL STRAW,5,2024,13
"9,00E+12",MIE SEDAAP CUP KARI SPC,5,2024,36
"9,00E+12",ROMA SLAI OLAI ROLL NANAS,5,2024,10
"9,00E+12",ROMA SLAI OLAI ROLL BLUEBERRY,5,2024,11
"9,00E+12",MIE SEDAAP CUP KOREAN SPICY 75 G,5,2024,12
"9,00E+12",KUACI REBO GREEN TEA 70G,5,2024,2
"9,00E+12",MIE SEDAAP CUP RAWIT BINGT 75 G,5,2024,36
"9,00E+12",ROMA SARI GANDUM CHO 155,5,2024,24
"9,00E+12",ROMA SARI GANDUM 149GR,5,2024,20
"9,00E+12",KUACI REBO GREENTEA 150G,5,2024,5
"9,00E+12",MIE SEDAAP CUP BASO SPC,5,2024,47
"9,00E+12",MIE SEDAAP CUP SOTO,5,2024,49
"9,00E+12",ROMA SANDWICH CHO BON BON,5,2024,39
"9,00E+12",MIE SEDAAP SELECTION SINGAPORE 83 G,5,2024,95
"9,00E+12",KUACI REBO ORI 150G,5,2024,3
"9,00E+12",MIE SEDAAP GORENG ORIGINAL,5,2024,389
"9,00E+12",ROMA KELAPA,5,2024,67
"9,00E+12",MIE SEDAAP CUP BASO BLUDUK,5,2024,36
"9,00E+12",ROMA ARDEN CHOCO,5,2024,12
"9,00E+12",KUACI REBO SALTED CARAMEL 150G,5,2024,6
"9,00E+12",KUACI REBO SALTED CARAMEL 70,5,2024,8
"9,00E+12",MIE SEDAAP KARI AYAM,5,2024,82
"9,00E+12",KUSUKA GOST PEPPER,5,2024,20
"9,00E+12",KUSUKA JAGUNG AMERIKA 100G,5,2024,28
"9,00E+12",ROASTED CORN 80G,5,2024,20
"9,00E+12",ROASTED CORN 35 G,5,2024,11
"9,00E+12",MIKAKO BAWANG,5,2024,294
"9,00E+12",MIKAKO MIE GORENG,5,2024,218
"9,00E+12",MIKAKO SAMBAL BALADO,5,2024,100
"9,00E+12",PROGUARD 72G KUNING,5,2024,2
"9,00E+12",PROCHIZ GOLD SLICES,5,2024,19
"9,00E+12",POTA BEE BBQ 68G,5,2024,14
"9,00E+12",MIKAKO RUMPUT LAUT,5,2024,196
"9,00E+12",PROGUARD 72G HIJAU,5,2024,5
"9,00E+12",MIE SEDAAP AYAM BAWANG 70 G,5,2024,67
"9,00E+12",MIE SEDAAP AYAM BAKAR LIMAU,5,2024,83
"9,00E+12",POTA BEE AYAM BAKAR 68G,5,2024,13
"9,00E+12",MIKAKO RICA AYAM,5,2024,102
"9,00E+12",LAFERO CHOCOLATE WAFER ROLL,5,2024,8
"9,00E+12",MIKAKO KIMCHI,5,2024,295
"9,00E+12",RAPIKA HIJAU 400ML,5,2024,1
"9,00E+12",MIKAKO SOSIS BAKAR,5,2024,27
"9,00E+12",LADAKU MERICA BUBUK,5,2024,8
"9,00E+12",KUWACI REBO SUSU 70GR,5,2024,6
"9,00E+12",LARUTAN BTL 200,5,2024,48
"9,00E+12",MIE SEDAAP AYAM KRISPI 88 G,5,2024,142
"9,00E+12",PROGUARD 72G BIRU,5,2024,5
"9,00E+12",DAIA BAG 290GR BUNGA,5,2024,40
"9,00E+12",HATARI BONBON SUGAR CHOCOLATE BISCUIT,5,2024,6
"9,00E+12",HATARI KELAPA,5,2024,2
"9,00E+12",HATARI PEANUT 225G,5,2024,8
"9,00E+12",DAIA BAG 320G CLEAN&FRESH HIJAB,5,2024,27
"9,00E+12",DAIA BAG 290GR LEMON,5,2024,20
"9,00E+12",HATARI MALKIST,5,2024,28
"9,00E+12",HATARI PRETO VANILLA 190G,5,2024,7
"9,00E+12",GULAKU 1 KG,5,2024,1
"9,00E+12",GREEN SOFT 50 SHT,5,2024,15
"9,00E+12",FRES GREEN MIRAGE 100 ML,5,2024,2
"9,00E+12",DEL MONTE SAUS SPAGETI 200G,5,2024,9
"9,00E+12",GIV WHITE MULBERRY,5,2024,6
"9,00E+12",AOKA BLUBERY / STROBERY,5,2024,1301
"9,00E+12",DEL MONTE SAUS SMBL 200GR,5,2024,6
"9,00E+12",GIVE LEMON 76G,5,2024,17
"9,00E+12",GIVE SOAP TIN DAN ZAITUN,5,2024,8
"9,00E+12",DAIA VIOLET 530G,5,2024,13
"9,00E+12",GIVE WHITE FLOWERS 250ML,5,2024,4
"9,00E+12",DAIA SOFTENER 290G,5,2024,62
"9,00E+12",GOLDA COFFE DOLCE LATTE,5,2024,90
"9,00E+12",DAIA PINK 530G,5,2024,39
"9,00E+12",DAIA PINK 53 GRAM,5,2024,36
"9,00E+12",GOLDA COFFEE ITALIAN CAPPUCINO,5,2024,294
"9,00E+12",GREEN SOFT 150 SHT,5,2024,14
"9,00E+12",DAIA BUBUK BUNGA 53 ML,5,2024,36
"9,00E+12",DAIA LEMON 530G,5,2024,19
"9,00E+12",GREENSOFT FAC SOFTPACK 250,5,2024,7
"9,00E+12",DAIA DETERJEN VIOLET 290G,5,2024,33
"9,00E+12",GIV WHITE HIJAB SAFFRON NIACINAMIDE,5,2024,6
"9,00E+12",AUTAN SAKURA 6 ML,5,2024,7
"9,00E+12",ANEKA SQUERE PUFF 300G,5,2024,2
"9,00E+12",DAIA DETERJEN PUTIH 290G,5,2024,22
"9,00E+12",HANGER HOOK,5,2024,15
"9,00E+12",HANSAPLAST KOYO HANGAT,5,2024,2
"9,00E+12",DAIA BUBUK VIOLET,5,2024,36
"9,00E+12",HANSAPLAST LEMBAR 1,5,2024,63
